date,location,meal,place,item,portion_size,nutrition_info
11/15/2024,Busch Dining Hall,Breakfast,STARCH &  POTATOES,RAISINS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=150276*1
11/15/2024,Busch Dining Hall,Breakfast,STARCH &  POTATOES,RED SEEDLESS  GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120004*1
11/15/2024,Busch Dining Hall,Breakfast,STARCH &  POTATOES,STRAWBERRIES,1/2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120002*1%2f2
11/15/2024,Busch Dining Hall,Breakfast,STARCH &  POTATOES,STRAWBERRY YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=174003*2
11/15/2024,Busch Dining Hall,Breakfast,STARCH &  POTATOES,SUNFLOWER SEEDS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=150902*1
11/15/2024,Busch Dining Hall,Breakfast,STARCH &  POTATOES,VANILLA YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=174002*2
11/15/2024,Busch Dining Hall,Breakfast,FRUIT,TATER TOTS,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=161030*4
11/15/2024,Busch Dining Hall,Breakfast,BREADS,BANANAS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120128*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,CANTALOUPE MELON,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120003*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,CUT HONEYDEW,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120027*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,CUT PINEAPPLE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120028*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,GOLDEN DELICIOUS APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120023*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,GRANNY SMITH APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120024*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,GREEN SEEDLESS GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120011*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,RED DELICIOUS APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120022*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,RED GRAPEFRUIT,1 HALF,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120013*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,RED SEEDLESS  GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120004*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,WATERMELON,1 WEDGE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120000*1
11/15/2024,Busch Dining Hall,Breakfast,BREADS,WHOLE ORANGES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=120017*1
11/15/2024,Busch Dining Hall,Breakfast,COOK TO ORDER BAR,ENGLISH MUFFIN,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=211034*1
11/15/2024,Busch Dining Hall,Breakfast,COOK TO ORDER BAR,PANINI BREAD,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=211064*1
11/15/2024,Busch Dining Hall,Breakfast,COOK TO ORDER BAR,PITA BREAD,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=211027*1
11/15/2024,Busch Dining Hall,Breakfast,COOK TO ORDER BAR,SLICED PUMPERNICKEL BREAD,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=211030*2
11/15/2024,Busch Dining Hall,Breakfast,COOK TO ORDER BAR,SLICED RYE BREAD,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=150167*2
11/15/2024,Busch Dining Hall,Breakfast,COOK TO ORDER BAR,SLICED WHITE BREAD,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=150150*1
11/15/2024,Busch Dining Hall,Breakfast,COOK TO ORDER BAR,SLICED WHOLE WHEAT BREAD,2 SLICES,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=150152*2
11/15/2024,Busch Dining Hall,Breakfast,COOK TO ORDER BAR,VARIETY WRAPS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=150198*1
11/15/2024,Busch Dining Hall,Breakfast,BREAKFAST TO GO,OMELETS COOK TO ORDER,6 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f15%2f2024&RecNumAndPort=061011*6
11/15/2024,Livingston Dining Commons,Lunch,SALAD BAR,COTTAGE CHEESE,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150062*2
11/15/2024,Livingston Dining Commons,Lunch,SALAD BAR,CRAISINS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150277*1
11/15/2024,Livingston Dining Commons,Lunch,SALAD BAR,GRANOLA OATS & HONEY,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150274*2
11/15/2024,Livingston Dining Commons,Lunch,SALAD BAR,PLAIN GREEK CHOBANI YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=174004*2
11/15/2024,Livingston Dining Commons,Lunch,SALAD BAR,PUMPKIN SEEDS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150901*1
11/15/2024,Livingston Dining Commons,Lunch,SALAD BAR,RAISINS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150276*1
11/15/2024,Livingston Dining Commons,Lunch,SALAD BAR,STRAWBERRY YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=174003*2
11/15/2024,Livingston Dining Commons,Lunch,SALAD BAR,SUNFLOWER SEEDS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150902*1
11/15/2024,Livingston Dining Commons,Lunch,SALAD BAR,VANILLA YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=174002*2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,ARTICHOKE HEARTS,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=140202*2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,BABY SPINACH,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130019*4
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,BROCCOLI BUDS OP,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130120*3
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,BROCCOLI FLORETS,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130034*4
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CAESAR DRESSING,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150145*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CANNED BABY CORN,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130130*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CAULIFLOWER FLORETS,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130222*4
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CHERRY TOMATOES,4 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=129500*4
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CHICK PEAS,1/2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130462*1%2f2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CHOPPED ROMAINE LETTUCE,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=135046*2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CHOPPED SWEET RED PEPPERS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130237*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CORN KERNELS,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=129502*2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CROUTONS,2 TB,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150828*2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CRUMBLED FETA CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=300837*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,CUCUMBERS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130080*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,DICED TOFU,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=143152*3
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,GHERKIN PICKLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150099*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,HARDBOILED EGGS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=500250*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,ICEBERG LETTUCE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130084*4
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,KALAMATA OLIVES,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150266*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,KALAMATA OLIVES,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=140191*2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,KIDNEY BEANS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130205*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,MARINATED ARTICHOKE HEARTS,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=165063*2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,PEPPERONCINI PEPPERS,2 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150192*2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,RED ONION,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130154*2
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,RIPE SLICED OLIVES,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150188*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,ROMAINE LETTUCE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=135045*4
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,SEASONED BLACK BEANS,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=250001*3
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,SHREDDED CARROTS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130078*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,SHREDDED CHEDDAR  CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=157178*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,SHREDDED MOZZARELLA CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150009*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,SHREDDED RED CABBAGE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=129501*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,SLICED BEETS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130070*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,SLICED MUSHROOMS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130127*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,SPRING MIX GREENS,1/4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=580000*1%2f4
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,TOMATO WEDGES,3 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130081*3
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,WASABI PEAS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150900*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,WHITE CANNELLINI BEAN,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130059*1
11/15/2024,Livingston Dining Commons,Lunch,SOUPS,WHOLE BLACK PITTED OLIVES,4 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150096*4
11/15/2024,Livingston Dining Commons,Lunch,DELI BAR ENTREE,HEARTY VEGETABLE SOUP,6 OZL,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=020029*6
11/15/2024,Livingston Dining Commons,Lunch,DELI BAR ENTREE,LOBSTER BISQUE  5 STAR,6 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=020049*6
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,BOILED HAM,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=800102*3
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,COOKED SALAMI,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=800104*3
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,DELI MEAT,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=800042*3
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,GRILLED CHICKEN MONTREAL,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=111319*1
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,ICEBERG LETTUCE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130084*4
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,MEDIUM KAISER ROLL,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=218025*1
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,RED ONION,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130154*2
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,SLICED PROVOLONE CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150057*1
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,SLICED SWISS CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150181*1
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,SLICED TOMATOES,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=130204*2
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,TUNA SALAD,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=165046*4
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,TURKEY BREAST,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=800103*3
11/15/2024,Livingston Dining Commons,Lunch,ENTREES,YELLOW AMERICAN CHEESE,2/3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Livingston+Dining+Commonsl&dtdate=11%2f15%2f2024&RecNumAndPort=150172*2%2f3
